source,source_record_id,source_snapshot_date,title,title_normalized,job_level,location,experience_years_min,experience_years_max,skills,salary_min,salary_max,category,source_metadata
vietnamworks,2078643,2026-07-08,Pre-Sales Engineer,Pre-Sales Engineer,mid,Ho Chi Minh,5,,"[""Communication Skills"",""Fluent English"",""Google Drive"",""Pre-Sales Experience"",""Technical Background In It"",""Validator"",""Virtualization Platforms""]",35000000.00,42500000.00,information_technology,"{""company_name"":""Nakivo"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/pre-sales-engineer-2078643-jv"",""first_seen_at"":""2026-07-15T15:57:06.450169+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""a240cc9d8526e172816eb680069a8ce584acac3103e5768db91d1b88b6a1014c"",""scraped_at"":""2026-07-18T20:30:11.363977+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/pre-sales-engineer-2078643-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2078813,2026-07-08,Operation Lead(Human Resource Lead),Operation Lead Human Resource Lead ,lead,Hai Phong,2,,"[""Human resource"",""Labor Law"",""Operation"",""communication""]",25000000.00,50000000.00,information_technology,"{""company_name"":""Wicresoft"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/operation-lead-human-resource-lead-2078813-jv"",""first_seen_at"":""2026-07-15T15:47:04.817466+00:00"",""first_seen_batch_id"":""e832c761-bc2b-4f11-b236-30bef4dcd3f0"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""e07a606f614a683d1fc69e0965d1d6c1248effea228ab3e04bd3eba4574e326b"",""scraped_at"":""2026-07-18T20:30:16.264930+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/operation-lead-human-resource-lead-2078813-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2078836,2026-07-10,CEO Executive Assistant (Trợ Lý Điều Hành CEO) | Tiếng Trung | Lương Từ 25 Triệu+,CEO Executive Assistant Trợ Lý Điều Hành CEO | Tiếng Trung | Lương Từ 25 Triệu+,mid,Ho Chi Minh,,,"[""Admin"",""Adminstration"",""Adobe Illustrator"",""ChatGPT.js"",""Google Work Space"",""Notion"",""Trợ Lý""]",25000000.00,,information_technology,"{""company_name"":""CÔNG TY TNHH STACK TECH"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/ceo-executive-assistant-tro-ly-ieu-hanh-ceo-tieng-trung-luong-tu-25-trieu-2078836-jv"",""first_seen_at"":""2026-07-15T15:57:11.992492+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""78ab3542bada7be985a570695803b361210ab343915ac9169c29ae91845701a2"",""scraped_at"":""2026-07-18T20:30:21.303214+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/ceo-executive-assistant-tro-ly-ieu-hanh-ceo-tieng-trung-luong-tu-25-trieu-2078836-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2078860,2026-07-08,Learning and Development Trainer,Learning and Development Trainer,mid,Ha Noi,,,"[""Teaching"",""Training"",""Welcome/NewsCred""]",,25000000.00,information_technology,"{""company_name"":""Bluesky HR Consultancy Inc."",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/learning-and-development-trainer-2078860-jv"",""first_seen_at"":""2026-07-15T15:57:12.670204+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""45c5ca99f06074754b444c16890671758abf3717d1cd5fc06e571bda81914bb4"",""scraped_at"":""2026-07-18T20:30:26.307847+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/learning-and-development-trainer-2078860-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2078884,2026-07-08,Customer Success Executive,Customer Success Executive,mid,Ho Chi Minh,2,,"[""Account Manager""]",12500000.00,37500000.00,information_technology,"{""company_name"":""Công ty TNHH DMSpro"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/customer-success-executive-2078884-jv"",""first_seen_at"":""2026-07-15T15:57:05.990102+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""2ad46db8210fff1e844b5e29948404a9e41d72b7e707af320813ac33420d03ea"",""scraped_at"":""2026-07-18T20:30:16.265880+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/customer-success-executive-2078884-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2078923,2026-07-08,Project Assistant,Project Assistant,mid,Ha Noi,3,,"[""Administrative Support"",""Data Analysis"",""English"",""Office Software"",""Project Management"",""Workplace from Meta""]",16000000.00,,information_technology,"{""company_name"":""CÔNG TY TNHH APPEN DATA TECHNOLOGY VIỆT NAM"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/project-assistant-2078923-jv"",""first_seen_at"":""2026-07-15T15:57:09.847566+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""4c5696448d2e8db3d0a69c793eb7ffca1b326f5c90b961ee86a30c36ce1fbf19"",""scraped_at"":""2026-07-18T20:30:26.312884+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/project-assistant-2078923-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2079025,2026-07-08,"Software Project Leader - Project Manager (PMP,PMI)",Project Manager,lead,Ha Noi,3,,"[""Android"",""Android (Native)"",""Communication"",""Linux"",""Project Management"",""Software Development""]",37500000.00,62500000.00,information_technology,"{""company_name"":""LG Electronics Development Vietnam Company Limited"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/software-project-leader-project-manager-pmp-pmi-2079025-jv"",""first_seen_at"":""2026-07-15T15:57:09.824631+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""0fa759b884ce96840607dba41db0552841bb91a619b4a05416d2796645e3250b"",""scraped_at"":""2026-07-18T20:30:21.293049+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/software-project-leader-project-manager-pmp-pmi-2079025-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2079091,2026-07-09,Service Assistant,Service Assistant,mid,Ho Chi Minh,1,,"[""Business English"",""Chi"",""Customer Service Knowledge"",""Finance knowledge"",""Project Management"",""Service Management""]",12500000.00,17500000.00,information_technology,"{""company_name"":""SPS Vietnam Company Ltd."",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/service-assistant-2079091-jv"",""first_seen_at"":""2026-07-15T15:57:08.858980+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""839239266ad63e2baffde481c1db32b9fdf60b44cd199564b4006a5a1ae7c96c"",""scraped_at"":""2026-07-18T20:30:11.367047+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/service-assistant-2079091-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2079156,2026-07-09,AI Fullstack Developer,Fullstack Developer,mid,Ha Noi,4,,"[""AWS"",""AWS Lambda"",""AWS S3"",""Adobe Illustrator"",""Ai Tooling"",""Aws"",""FastAPI"",""Fastapi"",""LangChain"",""OpenAI API"",""Problem-Solving"",""React"",""toolz""]",40000000.00,50000000.00,information_technology,"{""company_name"":""Công Ty TNHH Socotec Việt Nam"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/ai-fullstack-developer-2079156-jv"",""first_seen_at"":""2026-07-15T15:57:12.620551+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""e9f1abd21e9689be23b5e7ec8407e3c061c8b0d300b98c5bf3c0938655fceb6e"",""scraped_at"":""2026-07-18T20:30:26.296814+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/ai-fullstack-developer-2079156-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2079181,2026-07-09,Account Management,Account Management,mid,Ha Noi,3,,"[""Account Management"",""B2B"",""Phát Triển Khách Hàng"",""Tiếng Anh"",""Tư Vấn Giải Pháp""]",12500000.00,37500000.00,information_technology,"{""company_name"":""Công Ty Cổ Phần Ekko Việt Nam"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/account-management-2079181-jv"",""first_seen_at"":""2026-07-15T15:57:12.593476+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""2e5bc9a4d752a502a615170e9767eaf6eabd0098e564ee3241e167af2d580bc0"",""scraped_at"":""2026-07-18T20:30:26.296023+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/account-management-2079181-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2079217,2026-07-09,Kỹ Sư Cơ Điện (Điện Nhẹ/ Tổng Đài/ Camera/ Mạng Lan/ Wifi),Kỹ Sư Cơ Điện Điện Nhẹ/ Tổng Đài/ Camera/ Mạng Lan/ Wifi ,mid,Ha Noi,1,,"[""AutoCAD"",""Giao Tiếp"",""Kỹ Thuật Cơ Điện Tử"",""Điện Tử Viễn Thông"",""Đọc Hiểu Bản Vẽ Autocad""]",15000000.00,20000000.00,information_technology,"{""company_name"":""Cty CP Phát Triển Giải Pháp Tích Hợp"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/ky-su-co-ien-ien-nhe-tong-ai-camera-mang-lan-wifi-2079217-jv"",""first_seen_at"":""2026-07-15T15:57:08.739730+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""4832077979f4855ab3aa2136dbe0873dfc3a701a4daf351169b393d13d7d1025"",""scraped_at"":""2026-07-18T20:30:11.354381+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/ky-su-co-ien-ien-nhe-tong-ai-camera-mang-lan-wifi-2079217-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2079222,2026-07-09,Business Intelligence Specialist,Business Intelligence Specialist,mid,Ha Noi,3,4,"[""BI Dashboard"",""Business Intelligence"",""Data Analysis"",""Microsoft Power BI"",""Power BI"",""SQL"",""toolz""]",25000000.00,40000000.00,information_technology,"{""company_name"":""Esoft Vietnam"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/business-intelligence-specialist-2079222-jv"",""first_seen_at"":""2026-07-15T15:57:06.474637+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""0d9fe4751ca8e5ad9830783d7cca5ffa6e36dfc4c36836ee4e47deb5a8a07f03"",""scraped_at"":""2026-07-18T20:30:11.353107+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/business-intelligence-specialist-2079222-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2079253,2026-07-09,"Embedded Software Engineer (MCU, RTOS)",Embedded Engineer,mid,Ha Noi,2,,"[""C++"",""Git""]",20000000.00,50000000.00,information_technology,"{""company_name"":""LG Electronics Development Vietnam Company Limited"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/embedded-software-engineer-mcu-rtos-2079253-jv"",""first_seen_at"":""2026-07-15T15:57:06.333260+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""68e420f62d25ed42850fe964b0b83a8a0a5c1db0d457b67cceae9786c1e1e5f9"",""scraped_at"":""2026-07-18T20:30:06.446578+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/embedded-software-engineer-mcu-rtos-2079253-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2079404,2026-07-09,Senior Functional Consultant (Microsoft Business Central),Senior Functional Consultant Microsoft Business Central ,senior,Ho Chi Minh,,,"[""Accounting"",""Financial"",""Microsoft Dynamics 365"",""System Management"",""User Support"",""requests""]",12500000.00,,information_technology,"{""company_name"":""Công Ty TNHH Total Cargo Expertise Việt Nam"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/senior-functional-consultant-microsoft-business-central-2079404-jv"",""first_seen_at"":""2026-07-15T15:57:12.320326+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""2ad98d619a73f8ad109c92ca776af0c36bff8c135ae992fd206b81defb057b9e"",""scraped_at"":""2026-07-18T20:30:26.299170+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/senior-functional-consultant-microsoft-business-central-2079404-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2079646,2026-07-10,Human Resources (HR) Leader/Manager,Human Resources HR Leader/Manager,lead,Ha Noi,5,,"[""Employee Relation"",""Human Resources"",""Labor Law"",""People Management"",""Talent Acquisition""]",,45000000.00,information_technology,"{""company_name"":""Sonat Game"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/human-resources-hr-leader-manager-2079646-jv"",""first_seen_at"":""2026-07-15T15:57:12.169680+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""b0243f1e70b9ed41c72da5ce51bd456ddd8aff9cec1d84f66c9da0102a89bfc9"",""scraped_at"":""2026-07-18T20:30:21.303712+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/human-resources-hr-leader-manager-2079646-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2079662,2026-07-10,Product Owner (Healthcare),Product Owner,mid,Ha Noi,4,,"[""Business Analysis"",""Medical Device"",""Owner"",""Product Management"",""Product Owner""]",30000000.00,50000000.00,information_technology,"{""company_name"":""One Mount"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/product-owner-healthcare-2079662-jv"",""first_seen_at"":""2026-07-15T15:57:07.812192+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""dfe3a26efbf12a231639050840cbda5a29fa171b19094e14e27956d35507700f"",""scraped_at"":""2026-07-18T20:30:11.363219+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/product-owner-healthcare-2079662-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2079767,2026-07-10,Ai-First Funnel & eCommerce Designer,Ai-First Funnel & eCommerce Designer,mid,Ho Chi Minh,3,,"[""Adobe Illustrator"",""Adobe Photoshop"",""ChatGPT.js"",""Chi"",""Digital Marketing"",""Figma"",""Flux CD"",""Funnel.io"",""Marketing"",""Shopify"",""Typography"",""ecommerce"",""toolz""]",28000000.00,33000000.00,information_technology,"{""company_name"":""WOWSUITE SOFTWARE"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/ai-first-funnel-ecommerce-designer-2079767-jv"",""first_seen_at"":""2026-07-15T15:57:08.568939+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""61125bdd081b90991b3fe776223e60815a0e348ab963d2a5380f1f655b1afe4e"",""scraped_at"":""2026-07-18T20:30:21.282634+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/ai-first-funnel-ecommerce-designer-2079767-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2079819,2026-07-10,IT Administrator,IT Administrator,mid,Ho Chi Minh,3,,"[""Active Directory"",""Firewall Management"",""Lan/Wan Networks"",""Linux"",""Problem-Solving"",""Windows/Linux Operating Systems""]",8000000.00,10000000.00,information_technology,"{""company_name"":""CÔNG TY TNHH MEKONG FROZEN FOODS"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/it-administrator-2079819-jv"",""first_seen_at"":""2026-07-15T15:57:12.016238+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""e0e09a421dee9439c88870a8ea03058fe7c475b78688200de733bae0649060dc"",""scraped_at"":""2026-07-18T20:30:36.340819+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/it-administrator-2079819-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2080097,2026-07-10,Business Analyst - Signing Bonus Up to 30M,Business Analyst,mid,Ho Chi Minh,3,,"[""Agile"",""Business Analysis"",""Japanese"",""Scrum"",""Wireframes"",""Workplace from Meta""]",25000000.00,50000000.00,information_technology,"{""company_name"":""FPT Software"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/business-analyst-signing-bonus-up-to-30m-2080097-jv"",""first_seen_at"":""2026-07-15T15:57:08.423950+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""c9abfae426752a71da003ce1c7ce765c0a27beee282ccc45ba2601f62232c696"",""scraped_at"":""2026-07-18T20:30:06.456018+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/business-analyst-signing-bonus-up-to-30m-2080097-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2080105,2026-07-10,Mid-Snr Software Engineer,Software Engineer,mid,Ho Chi Minh,5,,"[""Adobe Illustrator"",""Blockchain"",""Data Engineer"",""NodeJS"",""ReactJs"",""SQL""]",30000000.00,45000000.00,information_technology,"{""company_name"":""DEKON"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/mid-snr-software-engineer-2080105-jv"",""first_seen_at"":""2026-07-15T15:57:11.867971+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""bca3c946bd4f4359a9dbb197c00313da175d3de0675bfeae78200fc1af328a81"",""scraped_at"":""2026-07-18T20:30:36.337817+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/mid-snr-software-engineer-2080105-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2080163,2026-07-10,SEO Specialist,SEO Specialist,mid,Ho Chi Minh,2,,"[""Analytical Skills"",""Images.jl"",""Keyword Research"",""On-Page Seo"",""Page.js"",""Seo Strategies"",""SolidJS"",""Technical Seo"",""toolz""]",16000000.00,18000000.00,information_technology,"{""company_name"":""Công Ty TNHH A G Steel Manufacture"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/seo-specialist-2080163-jv"",""first_seen_at"":""2026-07-15T15:57:11.845679+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""7d9b67584c0f7353a1a562c9bdff2135285bc47d33abf32398e7618713a36ee1"",""scraped_at"":""2026-07-18T20:30:21.295361+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/seo-specialist-2080163-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
